,id,filename,AOA,BROWN-FREQ,CONC,FAM,IMAG,K-F-FREQ,K-F-NCATS,K-F-NSAMP,MEANC,MEANP,NLET,NPHON,NSYL,T-L-FREQ,WC,WPS,Qmarks,Unique,Dic,Sixltr,Abbreviations,Emoticons,Pronoun,I,We,Self,You,Other,Negate,Assent,Article,Preps,Number,Affect,Posemo,Posfeel,Optim,Negemo,Anx,Anger,Sad,Cogmech,Cause,Insight,Discrep,Inhib,Tentat,Certain,Senses,See,Hear,Feel,Social,Comm,Othref,Humans,Time,Past,Present,Future,Space,Up,Down,Incl,Excl,Motion,Achieve,Relig,Sexual,Swear,Nonfl,Fillers,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,AllPct,Extraversion,'Emotional,Agreeableness,Conscientiousness,'Openness
219,220,1901.txt,-1.097312,?,0.971493,-0.235269,0.8979719999999999,?,?,?,0.325525,1.086395,0.915693,0.267301,-0.277706,?,1.170279,-0.067526,0,-0.7600100000000001,-0.36249699999999996,0.940789,0,0,-0.8183239999999999,-0.675562,0.923623,-0.596585,-0.49295,-0.507274,0.726468,-0.598275,-0.635454,-0.407068,-0.6581520000000001,-1.357397,-0.7035060000000001,-0.734019,-0.732349,-1.1531040000000001,-0.860188,-0.197011,-0.519935,-0.021913,0.43003900000000006,-0.578765,0.47987799999999997,0.24138600000000002,-0.769166,0.334881,0.082215,-0.332437,1.3806100000000001,-0.858252,1.561067,1.4651459999999998,-0.304159,0.774894,0.382063,3.404752,-0.291061,-0.804055,-0.26823600000000003,-0.559914,0.5158189999999999,-0.122427,-0.794457,0.845592,-0.487163,0.182817,-0.47172,0.009132,-0.27834899999999996,-0.08688,-0.869624,0,0,0,0,0,0,0,0,0,-0.193295,-0.8905350000000001,4.796426,3.5849629999999997,4.645389,4.893033999999999,4.973424
220,221,1158.txt,-0.622991,?,0.431005,-0.460111,0.552966,?,?,?,0.018399000000000002,-0.111295,-0.394237,-0.463754,-0.784208,?,1.29765,-0.18368199999999998,0,-1.214974,0.11090599999999999,-0.9066559999999999,0,0,-0.14464000000000002,-0.272148,-0.5628529999999999,-0.32572199999999996,2.055529,0.074167,0.665467,-0.598275,-0.635454,-0.585284,0.485245,0.321274,0.077083,0.246479,0.284669,0.40101,-0.5640390000000001,1.1355520000000001,-0.816321,0.5020789999999999,1.623235,0.380232,0.0072510000000000005,-0.20231,1.192113,0.28066399999999997,-1.0262790000000002,-0.36890300000000004,-0.117099,-1.073392,0.017787,-0.635137,0.479488,-0.17648599999999998,-0.499399,0.093823,0.404096,0.10461199999999998,-0.6903590000000001,0.682153,0.48223,-0.6848420000000001,0.60625,0.7570939999999999,-0.518115,1.137055,-0.20483600000000002,3.0409900000000003,-0.27834899999999996,-0.08688,0.22696799999999998,0,0,0,0,0,0,0,0,0,-0.193295,0.197625,4.945069999999999,4.388147,4.492554,4.385882,4.407481
221,222,129.txt,-0.30643000000000004,?,-0.785818,-0.221786,0.055148,?,?,?,-0.482067,-0.0864,1.067114,0.7475729999999999,1.333682,?,-1.653114,-0.200467,0,1.9286880000000002,-2.340431,0.50855,0,0,-1.550209,-1.626465,3.517214,-1.318182,-0.49295,-0.917481,-1.120516,-0.598275,0.8757860000000001,0.10208500000000001,-0.150523,-0.28739000000000003,-0.313344,0.062983,-1.267364,-0.047208,-0.860188,-1.000159,0.087508,-2.259271,0.9058069999999999,-1.501687,-1.278665,-1.007225,-1.342891,0.045038999999999996,-1.052034,0.381783,-0.77289,-1.073392,-1.126844,-0.561723,0.238616,-1.067032,0.0058390000000000004,1.132737,-1.770309,-0.804055,-0.223228,0.7901229999999999,-0.501183,-0.9523440000000001,-0.559836,1.4108,-0.459707,-0.490399,-0.7574810000000001,-0.564505,-0.27834899999999996,-0.08688,0.49242600000000003,0,0,0,0,0,0,0,0,0,-0.193295,0.461041,4.370836,3.787283,4.65338,4.869749,4.973424
222,223,655.txt,0.386544,?,0.8313659999999999,-0.498583,0.7067060000000001,?,?,?,0.944283,0.827075,0.748484,0.23974099999999998,0.06756799999999999,?,0.222072,-0.189546,0,0.512386,-2.3099439999999998,-0.07106699999999999,0,0,-1.1246479999999999,-0.8132229999999999,0.7660239999999999,-0.749736,-0.49295,-0.642444,-0.625167,-0.598275,-0.635454,-1.194165,-0.173129,-1.785775,-0.802343,-0.989699,-0.549927,-1.65743,-0.860188,-1.000159,-0.324281,-0.223296,1.436721,1.3022340000000001,-1.6576279999999999,-0.44911,0.624592,-0.8664379999999999,0.8064060000000001,0.93237,0.911169,-0.49640200000000007,-0.9660639999999999,-0.589489,-0.46813,-0.758287,-1.260608,-1.110978,0.411918,-0.174,-1.2894860000000001,-0.993008,-0.501183,-0.21041700000000002,0.26521,-0.14303,-0.795974,-0.490399,-0.7574810000000001,-0.179891,1.0085819999999999,-0.08688,0.26104299999999997,0,0,0,0,0,0,0,0,0,-0.193295,0.23143699999999998,4.370836,3.5849629999999997,4.534644999999999,4.869749,4.973424
223,224,1944.txt,-0.204323,?,0.559686,0.962672,-0.41981199999999996,?,?,?,-0.522842,-0.287164,-0.5612060000000001,-0.670953,0.585296,?,-0.648297,-0.22015900000000002,0,1.064495,0.551266,0.182925,0,0,0.648961,0.584878,-0.5628529999999999,0.53813,-0.49295,-0.517149,-1.120516,0.20646,1.513866,0.342131,-0.669696,-1.4047530000000001,-0.8542190000000001,-0.490649,-0.745229,-1.058804,-0.262405,-1.000159,0.026258,0.681855,-0.847548,0.5084390000000001,0.290796,0.61751,-0.5092180000000001,-0.665875,0.249408,0.71851,-0.81158,0.186369,-0.9140950000000001,-0.049804,-0.815682,-0.617636,0.222708,-0.175401,0.9019159999999999,1.030106,0.069602,1.5430000000000001,-0.501183,-0.9523440000000001,-0.194762,0.319615,-0.967026,-0.490399,-0.7574810000000001,-0.564505,-0.27834899999999996,-0.08688,0.797054,0,0,0,0,0,0,0,0,0,-0.193295,0.7633270000000001,4.370836,3.894283,4.6555599999999995,4.893033999999999,4.253278
224,225,2450.txt,0.16741199999999998,?,0.343305,-0.09852799999999999,-0.15573800000000002,?,?,?,0.596746,0.6452720000000001,-0.295004,-0.33762800000000004,-0.46494399999999997,?,0.420205,10.870975999999999,0,-0.926322,-1.244912,-0.45018400000000003,0,0,-0.618737,-0.166552,-0.5628529999999999,-0.21928499999999998,-0.49295,-0.917481,0.266696,-0.082174,-0.635454,-0.208892,-1.137683,-0.24650999999999998,-0.37399499999999997,-0.669643,-0.597643,0.076149,0.6733180000000001,-0.748817,-0.016308,-1.448019,0.218625,-1.050689,-0.64457,-1.007225,-1.211394,0.7482,-1.179646,-0.054443,-1.292183,-0.5347770000000001,-0.354579,-1.4055360000000001,-1.1432309999999999,-0.202399,-1.1235620000000002,-1.532583,1.234456,-0.21590399999999998,-0.3622,-0.993008,0.771882,-0.9523440000000001,-0.110055,-0.058185,-0.251202,-0.490399,-0.399771,-0.20547100000000001,-0.27834899999999996,-0.08688,-2.6206080000000003,0,0,0,0,0,0,0,0,0,-0.193295,-2.628056,4.796426,4.388147,4.534644999999999,4.869749,5.006913
225,226,436.txt,0.41416800000000004,?,-0.8536290000000001,0.6889109999999999,-0.9963280000000001,?,?,?,0.996007,-2.542412,-0.639446,-0.970143,-0.238409,?,0.6820229999999999,-0.074504,0,-1.229956,-0.436788,-0.555968,0,0,0.712721,0.7475149999999999,-0.5628529999999999,0.7020609999999999,0.26519499999999996,-0.209471,-0.27042,-0.123868,-0.635454,-0.831894,-0.034132,0.447945,-0.174456,-0.4013,-0.9595549999999999,0.851524,-0.507783,1.310208,1.2171889999999999,0.07536799999999999,-0.357528,0.9024040000000001,-0.5841310000000001,-0.5283180000000001,-0.08101699999999999,0.204415,1.824534,1.8666169999999997,-0.47638500000000006,2.392325,-0.590047,-0.588196,0.015347999999999999,-0.537177,-0.620456,0.812078,0.761025,-0.263418,-0.47871899999999995,-0.993008,-0.501183,-0.315712,-0.9411879999999999,-0.020275,-0.885151,0.28424099999999997,-0.7574810000000001,0.095554,-0.27834899999999996,11.582844,-0.788991,0,0,0,0,0,0,0,0,0,-0.193295,-0.8105220000000001,4.796426,4.388147,4.492554,4.4978620000000005,5.006913
226,227,1975.txt,0.784602,?,0.137281,0.349454,-0.22815700000000003,?,?,?,0.800247,-1.3851879999999999,-0.378294,-0.168883,-0.330309,?,1.1561270000000001,-0.190905,0,-1.293707,-0.099662,-0.747432,0,0,0.5010100000000001,0.639962,-0.5628529999999999,0.593651,-0.49295,0.317829,0.3627,-0.184411,-0.635454,-0.878127,-0.174967,-1.185351,-0.478024,-0.989699,0.8808459999999999,-1.14999,-0.245325,-0.193951,-0.805752,1.90377,-0.42006400000000005,1.8589209999999998,0.8997870000000001,2.3350869999999997,-0.468017,1.000268,0.682095,1.6667330000000002,0.663982,-0.857433,0.10515799999999999,0.442871,-0.132509,1.013028,-0.60053,0.6137199999999999,0.363644,-0.804055,-1.0334459999999999,-0.558264,-0.501183,-0.674651,0.051182,-0.8846040000000001,0.457143,-0.490399,0.389915,0.299229,-0.27834899999999996,-0.08688,0.295501,0,0,0,0,0,0,0,0,0,-0.193295,0.26563000000000003,4.9173279999999995,3.894283,4.170735,4.332998,5.006913
227,228,1032.txt,2.204903,?,-0.784308,-0.8116680000000001,-0.614721,?,?,?,-1.3627479999999998,0.091778,1.0661479999999999,1.317451,1.0957139999999999,?,-0.16711800000000002,-0.089117,0,0.561006,-1.097818,1.998298,0,0,-0.424968,-0.260331,0.982261,-0.172692,-0.49295,-0.597689,2.335202,0.687397,-0.635454,1.505716,-0.763847,0.509332,-0.34780300000000003,-0.192401,0.400994,0.942973,2.004927,-0.37403600000000004,1.142957,0.07586699999999999,-0.183556,-0.070389,0.074811,0.939573,0.352587,-0.28289699999999995,-1.221007,-1.0922450000000001,-0.671343,-0.402513,-0.752959,-0.167142,-0.358277,-0.708047,-1.044555,-0.752505,-1.381685,3.591419,0.8902180000000001,-0.317739,-0.501183,0.34163899999999997,3.4871300000000005,-1.342407,2.959275,-0.490399,0.13361800000000001,-0.117306,-0.27834899999999996,-0.08688,-0.6971390000000001,0,0,0,0,0,0,0,0,0,-0.193295,-0.719377,4.678106,4.213128,4.534644999999999,4.79252,5.006913
228,229,1098.txt,0.23122199999999998,?,-0.27976799999999996,0.219847,-0.505075,?,?,?,-0.127603,-0.32626,-0.5620470000000001,-0.535259,-0.771976,?,0.052244000000000006,-0.197888,0,-0.111542,0.543654,-0.975173,0,0,-0.173019,-0.09908,-0.5628529999999999,-0.151276,-0.49295,0.254222,-0.06538300000000001,2.345878,-0.635454,0.154778,1.259325,0.538423,0.7100529999999999,-0.259383,-0.503265,0.030981,0.45201899999999995,-0.426637,-0.27423400000000003,0.092278,-0.23933800000000002,0.488389,-0.281062,-1.007225,0.581098,-0.368908,0.18225,-0.805796,0.5515770000000001,0.46290200000000004,-0.6816270000000001,-0.722725,-0.184551,0.577099,0.23984899999999998,-0.217504,0.161762,-0.133021,0.11531199999999998,0.244069,-0.501183,0.23293000000000003,0.075177,0.41716099999999995,0.24872800000000003,-0.490399,-0.7574810000000001,-0.564505,1.092285,-0.08688,0.448467,0,0,0,0,0,0,0,0,0,-0.193295,0.417421,4.370836,4.213128,4.6555599999999995,4.893033999999999,4.2671
229,230,224.txt,-1.1540700000000002,?,0.512555,0.47170100000000004,0.05956,?,?,?,-0.168844,0.9374950000000001,-1.903519,-1.402938,-0.8843129999999999,?,-0.811049,-0.03308,0,0.048241,0.681408,-0.6401859999999999,0,0,1.020481,1.007074,-0.5628529999999999,0.9636879999999999,-0.49295,1.270568,-1.120516,-0.598275,-0.635454,-1.194165,0.397012,-1.575744,-0.696018,-0.444179,-0.125856,-1.4722790000000001,-0.860188,-1.000159,-1.093756,0.286341,-0.847548,-0.12222999999999999,2.236732,-1.007225,-0.059677999999999995,-1.306699,-0.497483,-0.023108,0.027635000000000003,-1.073392,0.403402,0.11076400000000002,0.647016,-0.084547,-0.475789,0.299829,1.9099130000000002,-0.804055,-0.98506,-0.993008,-0.501183,-0.362106,-0.08025399999999999,0.183851,1.0750950000000001,0.227789,-0.7574810000000001,0.047452,-0.27834899999999996,-0.08688,-1.007376,0,0,0,0,0,0,0,0,0,1.577023,-0.774466,4.796426,3.894283,4.534644999999999,4.869749,4.253278
230,231,2438.txt,0.52627,?,0.294779,0.8759969999999999,-0.658105,?,?,?,0.48109700000000005,0.353736,0.081368,-0.0037340000000000003,0.8448370000000001,?,-0.44308800000000004,-0.185611,0,-0.571846,-0.677257,-0.066169,0,0,0.64527,0.957095,-0.5628529999999999,0.9133110000000001,-0.49295,-0.917481,0.832716,-0.598275,-0.635454,0.193126,1.3979,-2.168807,-1.40254,-0.088406,-0.324379,-1.5589549999999999,-0.320384,-1.000159,-0.588064,0.279543,-0.096948,1.342843,-0.156528,-1.007225,0.13222,-0.149358,4.126359,-0.268923,1.036337,3.476914,-0.185481,1.859103,-1.1432309999999999,-0.255414,-1.6364450000000001,-0.602622,0.16203800000000002,-0.804055,-0.112168,-0.229661,-0.501183,0.022831999999999998,-0.314033,-0.722681,-1.011379,-0.490399,-0.253816,-0.564505,-0.27834899999999996,-0.08688,0.185013,0,0,0,0,0,0,0,0,0,-0.193295,0.15599200000000002,4.678106,3.894283,4.534644999999999,4.869749,5.006913
231,232,724.txt,-1.393722,?,-0.84725,-0.425799,0.011348,?,?,?,-1.069185,-0.27576999999999996,0.879157,0.603577,-0.650597,?,-0.36525,-0.150376,0,0.995875,1.0989309999999999,-0.496972,0,0,-0.900958,-0.70699,-0.5628529999999999,-0.764027,-0.49295,0.477224,0.763408,0.102624,0.612538,-0.123714,0.9003260000000001,2.248992,1.331117,-0.989699,0.551685,1.801791,-0.860188,2.7545599999999997,-0.11825999999999999,-0.102522,0.600384,-1.294729,0.711933,-0.299679,0.058290999999999996,0.367712,-0.705422,-0.685751,0.329487,-0.707655,1.993575,1.7301810000000002,-0.002093,0.107196,0.31905500000000003,0.103019,-1.972961,-0.804055,-0.8251350000000001,0.479513,-0.501183,-0.482058,1.074629,0.04174,-0.229442,1.226302,-0.271688,4.311412000000001,-0.27834899999999996,-0.08688,-0.185148,0,0,0,0,0,0,0,0,0,-0.193295,-0.211323,4.646799,4.05202,4.492554,4.819516,4.253278
232,233,1510.txt,1.538605,?,1.036838,0.9457049999999999,0.128338,?,?,?,1.021448,0.020321000000000002,-0.8982559999999999,-0.581056,-0.121276,?,-0.966725,-0.064025,0,-0.5238470000000001,0.938256,0.06451599999999999,0,0,0.937585,1.180777,-0.5628529999999999,1.138774,-0.49295,-0.917481,-0.255307,0.36740700000000004,0.22427399999999997,-0.088032,-0.576099,-0.444871,-1.5337969999999999,-0.989699,-1.267364,1.038476,1.2918319999999999,-0.529871,1.594276,0.30996799999999997,0.14991600000000002,0.097423,-0.24207199999999998,-0.032383999999999996,-0.5668989999999999,-0.53771,1.901486,-1.436544,1.4522959999999998,2.453938,-0.9685590000000001,0.63994,-1.1432309999999999,-0.5277569999999999,-0.058398,-1.5563639999999999,1.601348,-0.804055,-0.45514899999999997,-0.993008,-0.501183,0.991506,-1.424485,1.119497,-0.8755649999999999,-0.490399,-0.7574810000000001,-0.564505,-0.27834899999999996,-0.08688,-0.8496379999999999,0,0,0,0,0,0,0,0,0,-0.193295,-0.8707030000000001,4.796426,4.213128,4.6555599999999995,4.4978620000000005,4.253278
233,234,2366.txt,-0.459545,?,-0.308291,0.369348,0.014019,?,?,?,0.21502600000000002,0.25690599999999997,0.14285899999999999,0.045158,-0.11669000000000002,?,0.87308,-0.181099,0,0.371496,-0.086425,0.335514,0,0,-0.647137,-0.725087,-0.024452,-0.7330949999999999,0.222989,0.196845,0.083641,-0.598275,-0.23661100000000002,0.174247,-0.616625,2.4644630000000003,3.003436,3.7332629999999996,0.47667299999999996,0.313687,-0.194615,0.74524,-0.158487,0.276348,-0.384807,0.14827,0.23586100000000002,0.349513,-0.5062439999999999,0.12029100000000001,-0.33251,-0.476767,0.253259,-0.138312,0.225717,-0.01425,0.133197,0.183863,-0.338779,-0.13981,-0.857713,-0.804055,0.49079399999999995,1.359989,0.6038899999999999,0.550633,1.9984549999999999,-1.1488450000000001,-0.151426,-0.124642,3.2791050000000004,0.058808000000000006,-0.27834899999999996,-0.08688,0.190074,0,0,0,0,0,0,0,0,0,-0.193295,0.16101500000000002,5.131689,4.05202,4.492554,4.79252,4.973424
234,235,801.txt,0.12962,?,-1.122549,-0.162327,-0.920999,?,?,?,0.082294,0.547679,0.981966,0.515829,1.067644,?,0.07347200000000001,-0.192929,0,0.61846,-2.3078689999999997,1.067174,0,0,-1.18438,-1.139497,-0.5628529999999999,-1.199978,-0.49295,-0.626918,-1.120516,-0.598275,-0.635454,-0.7481439999999999,-1.137683,-0.537763,-0.241092,0.096941,1.0064469999999999,-0.481537,-0.860188,0.13763399999999998,-0.280843,0.27121,1.565672,1.658621,-1.8406740000000001,-0.417603,-1.323267,-0.37646999999999997,0.327127,0.753269,0.021399,0.145732,-0.496831,-0.105428,-0.6677569999999999,0.23766500000000002,-1.185654,-0.6487149999999999,-0.531883,-0.804055,1.460071,0.234093,-0.501183,0.223372,1.2531370000000002,-1.164038,1.2309729999999999,1.417047,0.45700100000000005,-0.158179,-0.27834899999999996,-0.08688,0.31096399999999996,0,0,0,0,0,0,0,0,0,-0.193295,0.280975,4.945069999999999,3.5849629999999997,4.534644999999999,4.79252,4.973424
235,236,2336.txt,-0.8254450000000001,?,-0.150694,0.588414,-0.16974,?,?,?,0.671204,-0.6388729999999999,-0.9166340000000001,-0.568425,-0.714119,?,0.738632,-0.061176,0,-1.418811,0.296773,-0.9493299999999999,0,0,-0.045458,0.22758,-0.5628529999999999,0.17798599999999998,-0.49295,-0.45357700000000006,0.13273800000000002,-0.598275,-0.635454,-0.660088,-0.59538,0.6612600000000001,-0.338338,-0.122252,0.245257,1.3314059999999999,0.5252319999999999,0.816404,0.20411400000000002,-0.316924,-0.36594,-1.058891,1.401127,-0.53654,0.053978,0.549766,0.287815,0.811001,-0.9041870000000001,0.386417,-0.9345479999999999,-0.44204,-0.763668,-0.285893,0.261918,-0.734751,1.583628,-0.27269899999999997,-1.152994,-0.503221,0.648946,-0.9523440000000001,0.23801599999999998,1.374593,-0.36448600000000003,-0.490399,-0.111147,-0.240142,-0.27834899999999996,-0.08688,-0.910444,0,0,0,0,0,0,0,0,0,-0.193295,-0.931041,5.015542,4.388147,4.492554,4.819516,4.307728
236,237,629.txt,0.996606,?,-0.29341799999999996,1.20345,-0.163721,?,?,?,2.452438,-1.431518,-1.2800049999999998,-0.9382719999999999,-0.959932,?,-1.462057,0.309899,0,-0.6098520000000001,1.262023,-2.456452,0,0,0.799571,1.048481,-0.5628529999999999,1.0054239999999999,-0.49295,-0.220129,0.135433,-0.598275,-0.635454,-1.194165,0.492724,0.576939,0.77622,-0.120387,-1.267364,0.014837999999999999,2.263712,-1.000159,-1.093756,-0.2271,-0.847548,0.8531620000000001,-0.44834300000000005,-1.007225,2.067829,0.92585,3.491389,1.5666280000000001,1.561839,2.5839779999999997,0.096123,0.7289399999999999,-0.572662,0.498605,-1.976264,-1.901605,3.038059,2.390935,-1.804509,-0.993008,-0.501183,-0.9523440000000001,0.00358,0.845592,0.965443,0.654069,1.18569,0.410678,-0.27834899999999996,-0.08688,-1.808788,0,0,0,0,0,0,0,0,0,-0.193295,-1.8224779999999998,5.015542,4.388147,4.711398,4.385882,4.495158
237,238,923.txt,0.557234,?,0.22060900000000003,0.757782,0.28131799999999996,?,?,?,0.986037,-0.198255,-1.083575,-0.895092,-0.8699709999999999,?,-0.28033600000000003,0.072416,0,-0.349263,0.40976,-0.707717,0,0,0.7876310000000001,1.267974,-0.5628529999999999,1.226665,0.5854050000000001,-0.917481,1.297771,-0.598275,-0.034712,-0.678886,-0.745272,0.565689,-0.23822,-0.571241,0.48389399999999994,1.08775,2.64854,0.9715450000000001,-1.093756,-0.34780900000000003,-0.150562,0.21613200000000002,-0.947045,-0.326047,-0.25843,0.305312,-0.195251,0.009082,0.557204,-0.7212850000000001,0.007731999999999999,1.11762,-0.8685780000000001,-0.31338699999999997,0.210704,-0.212928,0.955169,-0.804055,-0.547342,0.42463599999999996,-0.501183,-0.9523440000000001,-0.737063,0.48776899999999995,-1.040876,-0.490399,-0.289792,-0.095085,-0.27834899999999996,-0.08688,-1.44826,0,0,0,0,0,0,0,0,0,-0.193295,-1.464721,4.678106,4.213128,4.492554,4.819516,4.253278
238,239,400.txt,-1.256783,?,1.270928,0.28073400000000004,1.272371,?,?,?,0.588461,1.854925,-0.177879,0.136603,0.20600300000000002,?,-0.259108,-0.145761,0,0.9204969999999999,-0.20831,-0.339896,0,0,0.044286,-0.008324,0.240606,0.013585,-0.49295,-0.917481,0.077466,-0.598275,-0.635454,0.337404,0.028685000000000002,-0.6663819999999999,-0.436017,1.0832760000000001,-0.833591,-0.45557299999999995,-0.860188,-1.000159,0.7671899999999999,-0.9707319999999999,-0.847548,-1.685755,0.15143,-0.332335,-0.274056,-1.306699,0.736559,-0.004262,1.4196440000000001,-0.375678,-1.0314020000000002,-0.580376,-0.8711129999999999,-0.693688,0.768702,0.48852299999999993,0.06016799999999999,-0.042173,-0.24755500000000003,-0.993008,2.797034,-0.503763,-0.062331,0.46633900000000006,0.095321,-0.490399,1.559376,-0.09941799999999999,-0.27834899999999996,-0.08688,-0.233025,0,0,0,0,0,0,0,0,0,-0.193295,-0.258831,5.015542,3.5849629999999997,4.6555599999999995,4.893033999999999,4.583562000000001
239,240,495.txt,2.061302,?,0.42403199999999996,-1.480432,-0.019312,?,?,?,-0.19328900000000002,0.11349100000000001,0.09633,0.278016,1.20481,?,-0.450164,-0.15296300000000002,0,0.479146,-0.8709370000000001,1.018147,0,0,0.658646,1.049506,-0.5628529999999999,1.006457,-0.49295,-0.917481,-1.120516,-0.598275,0.013669,0.47617,0.5583779999999999,-0.86039,-1.013851,-0.53754,0.624935,-0.11175399999999999,3.4727379999999997,-1.000159,-0.586367,0.032924,2.918047,-0.506688,-0.875075,-0.271187,-0.64471,0.435138,-0.8408899999999999,0.12550899999999998,-0.8780530000000001,-0.31246199999999996,-1.535495,-0.732604,-1.1432309999999999,-1.067032,0.11776500000000001,-0.337595,-2.1727689999999997,0.026857,0.572719,-0.22709899999999997,-0.501183,-0.46312,0.061086,-0.997693,1.476009,-0.490399,-0.7574810000000001,-0.564505,-0.27834899999999996,-0.08688,-0.157452,0,0,0,0,0,0,0,0,0,-0.193295,-0.183839,4.370836,4.213128,4.6555599999999995,4.893033999999999,4.583562000000001
240,241,2424.txt,-0.46704799999999996,?,0.24739699999999998,0.14319,0.60216,?,?,?,0.257843,-0.164475,0.064023,0.012795,0.197243,?,0.851851,-0.150482,0,0.0759,0.641914,0.027667,0,0,-0.5828180000000001,-0.318715,0.52065,-0.273701,-0.49295,-0.693229,-0.7166319999999999,2.106436,0.568522,-0.333584,3.056726,-0.815282,-0.41185900000000003,-0.989699,-1.267364,-0.693681,-0.860188,-0.561094,-0.7800590000000001,-0.100972,0.083694,-0.066302,-0.49745,1.723139,-1.143472,0.129172,-0.318994,0.736394,0.06614199999999999,-1.073392,0.241286,0.157692,-0.409304,-0.060087,2.430875,0.193476,-0.26552,-0.290338,-0.12480799999999999,-0.045951,0.610768,-0.044945,-0.046787,2.646754,-0.39966799999999997,-0.490399,-0.132602,0.062688,0.770954,-0.08688,-0.22753600000000002,0,0,0,0,0,0,0,0,0,-0.193295,-0.253384,4.646799,3.5849629999999997,4.932468,4.893033999999999,4.253278
241,242,1273.txt,0.173005,?,-1.2913350000000001,-0.882257,-0.968302,?,?,?,-1.260273,-1.196077,0.009484999999999999,-0.10965799999999999,0.097804,?,-0.13881300000000002,-0.190093,0,0.019533000000000002,0.666246,-0.58985,0,0,-0.593108,-0.706543,0.200668,-0.693843,-0.49295,-0.60143,1.1563510000000001,0.037043,-0.069844,0.261273,1.4485620000000001,0.7170920000000001,0.12938,0.5862470000000001,0.381481,0.9088950000000001,-0.860188,-0.07195900000000001,3.32735,0.03444,-0.847548,-0.09726900000000001,0.26275,-1.007225,0.7810199999999999,0.716956,0.213178,0.605086,-0.401997,-0.741876,0.304177,0.267842,-0.6260479999999999,-0.0026739999999999997,-0.36909400000000003,1.051112,0.8959790000000001,1.3679780000000001,-0.6208600000000001,-0.325637,2.6330880000000003,0.32650500000000005,-0.13004000000000002,-1.348156,-0.341244,0.546984,-0.7574810000000001,0.761402,1.200493,-0.08688,0.322833,0,0,0,0,0,0,0,0,0,0.232893,0.35360199999999997,4.710589,4.05202,4.170735,4.385882,4.681388
242,243,1748.txt,-1.028342,?,0.05973200000000001,0.717842,0.29649200000000003,?,?,?,0.465458,0.554987,-0.561762,-0.48495299999999997,-0.606842,?,-0.28033600000000003,-0.189276,0,-0.745644,0.9331379999999999,-0.60843,0,0,0.64527,0.092288,0.248092,0.11568099999999999,-0.49295,1.096611,-1.120516,0.076503,-0.034712,-0.163606,0.039552,-0.775762,-1.128583,-0.989699,-1.267364,0.131996,-0.860188,-0.014306999999999999,0.784528,-0.5876779999999999,-0.847548,-1.162431,0.393397,3.0798419999999997,-0.983923,-0.232025,0.7667510000000001,-1.075137,0.8538100000000001,-0.017071,1.263616,0.635656,1.053991,-0.690209,0.505341,-1.419126,1.522731,-0.804055,-1.490217,-0.284186,-0.501183,-0.9523440000000001,-0.737063,1.261664,-1.4243270000000001,0.060509,-0.289792,-0.095085,1.292346,-0.08688,0.245133,0,0,0,0,0,0,0,0,0,-0.193295,0.21565,5.131689,4.388147,4.932468,4.893033999999999,4.253278
243,244,590.txt,2.774409,?,-0.456769,-0.44168199999999996,-0.761456,?,?,?,0.36359600000000003,-0.189459,1.6640409999999999,1.392994,2.527446,?,-0.959649,-0.117905,0,1.4786489999999999,-1.498024,2.8780419999999998,0,0,0.0059039999999999995,0.011004,-0.5628529999999999,-0.040315,-0.49295,0.5173369999999999,-0.259135,-0.598275,0.22046999999999997,-0.460006,-1.137683,-0.266486,-0.777165,-0.393489,-1.267364,0.480465,-0.146022,2.2772900000000003,-1.093756,1.489425,1.1385530000000001,1.314103,0.7057720000000001,-1.007225,-0.91758,1.7556459999999998,-0.036904,0.623154,0.171353,-0.571717,-0.811674,-0.057434000000000006,0.030726999999999997,-0.530143,-0.279489,0.504387,-1.121705,-0.804055,-0.908916,-0.993008,-0.501183,0.33782199999999996,-0.934773,-1.098829,-0.877993,-0.490399,-0.091128,-0.564505,-0.27834899999999996,-0.08688,-0.486288,0,0,0,0,0,0,0,0,0,-0.193295,-0.510147,4.646799,4.213128,4.492554,4.684707,4.583562000000001
244,245,1168.txt,-0.519328,?,-0.179371,-0.015016999999999999,-0.269523,?,?,?,-0.197375,-1.103604,0.268359,-0.289083,-0.5130979999999999,?,-0.018518,-0.1345,0,0.163824,1.0354809999999999,-0.37085999999999997,0,0,0.29828899999999997,-0.5477489999999999,0.16451300000000002,-0.537086,-0.49295,4.200969000000001,-0.035992,-0.598275,-0.635454,0.654525,0.974126,1.3679430000000001,0.48151099999999997,0.13629000000000002,-0.089289,1.458338,0.038984,1.947328,0.169769,-0.669194,-0.22239699999999998,-0.51395,0.563909,0.214721,-0.21599200000000002,1.585042,0.429649,0.5084069999999999,0.077181,-0.44175699999999996,2.230096,0.171145,3.5373410000000005,-0.053075,-0.7384539999999999,0.694913,0.040588,-0.114329,-0.11311099999999999,-0.35724,-0.501183,-0.546247,1.0418120000000002,-1.139781,-0.392532,-0.490399,-0.337994,0.277575,-0.27834899999999996,-0.08688,-0.400729,0,0,0,0,0,0,0,0,0,-0.193295,-0.425246,4.945069999999999,4.05202,4.492554,4.79252,4.681388
